X1,X2,Range,Packets Received,
548.8135039273247,715.1893663724195,50,0
544.8831829968968,602.7633760716438,50,0
423.6547993389047,645.8941130666561,50,0
437.5872112626925,891.7730007820797,50,0
383.4415188257777,963.6627605010293,50,0
528.8949197529045,791.7250380826646,50,0
568.0445610939323,925.596638292661,50,0
71.03605819788694,87.1292997015407,50,1
20.21839744032572,832.619845547938,50,0
778.1567509498504,870.0121482468192,50,0
799.1585642167236,978.618342232764,50,0
461.4793622529318,780.5291762864555,50,0
118.27442586893322,639.9210213275238,50,0
143.3532874090464,944.6689170495839,50,0
414.6619399905236,521.8483217500717,50,0
264.55561210462696,774.2336894342167,50,0
456.1503322165486,568.4339488686485,50,0
18.789800436355144,617.6354970758771,50,0
612.0957227224214,616.9339968747569,50,1
681.8202991034834,943.7480785146241,50,0
359.507900573786,437.03195379934147,50,0
60.22547162926983,697.6311959272649,50,0
666.7667154456677,670.6378696181594,50,1
128.9262976548533,210.3825610738409,50,0
315.42835092418386,363.7107709426226,50,1
438.6015134623203,570.1967704178796,50,0
102.04481074802807,988.3738380592262,50,0
161.30951788499627,208.8767560948347,50,1
253.2916025397821,653.1083254653985,50,0
244.42559200160275,466.3107728563063,50,0
110.37514116430513,158.96958364551972,50,1
138.1829513486138,656.3295894652734,50,0
196.5823616800535,368.7251706609641,50,0
97.10127579306128,820.9932298479351,50,0
96.09840789396307,837.9449074988039,50,0
468.65120164770155,976.4594650133957,50,0
604.845519745046,976.7610881903371,50,0
39.18779225432068,739.2635793983017,50,0
120.1965612131689,282.8069625764096,50,0
118.72771895424405,296.14019752214494,50,0
317.983179393976,414.26299451466997,50,0
64.14749634878436,692.4721193700199,50,0
265.3894909394454,566.6014542065751,50,0
93.94051075844168,523.2480534666996,50,0
575.9464955561792,929.296197576214,50,0
318.56895245132364,667.4103799636816,50,0
131.79786240439216,716.3272041185655,50,0
183.19136200711682,289.4060929472011,50,0
20.107546187493554,586.5129348100832,50,0
4.695476192547066,828.9400292173631,50,0
270.00797319216485,677.8165367962301,50,0
735.1940221225949,962.1885451174383,50,0
248.75314351995803,576.1573344178369,50,0
572.2519057908734,592.041931271839,50,1
223.08163264061832,952.749011516985,50,0
447.12537861762735,846.4086724711278,50,0
297.43695085513366,699.4792753175043,50,0
396.5057408469846,813.7978197024772,50,0
581.2728726358587,881.1031971111615,50,0
692.5315900777658,881.7353618548528,50,0
501.32438192670224,725.2542798196405,50,0
643.9901992296374,956.0836347232239,50,0
423.8550485581797,606.3932141279244,50,0
19.193198309333525,301.5748166745493,50,0
290.07760721044406,660.173537492685,50,0
428.7687009457661,618.0154289988416,50,0
135.47406422245024,298.2823259560308,50,0
569.9649107012649,590.8727612481732,50,1
574.3252488495788,653.2008198571336,50,0
431.41843543397397,652.1032700016889,50,0
367.56187004789655,896.546595851063,50,0
435.8649252656268,891.9233550156721,50,0
703.8885835403663,806.1939890460858,50,0
100.22688731230112,919.4826137446736,50,0
714.2412995491114,998.8470065678665,50,0
149.44830465799376,868.1260573682142,50,0
162.49293467637483,615.5595642838442,50,0
123.81998284944152,848.0082293222345,50,0
569.1007386145933,807.3189587250107,50,0
69.16699545513805,407.18329722599964,50,0
453.54268267806884,697.4287731445636,50,0
722.0555994703479,866.3823259286291,50,0
855.8033423926111,975.5215050028858,50,0
11.714084185001973,359.9780644783639,50,0
171.62967726144052,729.990562424058,50,0
54.33798833925363,521.0366062041293,50,0
18.52179446061397,199.99652489640008,50,0
223.92468806038013,793.6977033574207,50,0
345.3516806969027,928.0812934655909,50,0
31.838929531307848,704.4144019235328,50,0
164.69415649791276,621.4784014997635,50,0
237.89282137450863,577.2285886041676,50,0
613.965955965896,934.2139979247937,50,0
535.6328030249583,589.909976354571,50,0
311.94499547960186,730.1220295167697,50,0
209.84374897512214,398.22106221609187,50,0
186.19300588033616,944.3723899839335,50,0
490.45880861756706,739.5507950492876,50,0
227.41462797332323,254.35648177039295,50,1
58.029160323875615,434.41662555812076,50,0
548.8135039273247,715.1893663724195,100,0
544.8831829968968,602.7633760716438,100,1
423.6547993389047,645.8941130666561,100,0
437.5872112626925,891.7730007820797,100,0
383.4415188257777,963.6627605010293,100,0
528.8949197529045,791.7250380826646,100,0
568.0445610939323,925.596638292661,100,0
71.03605819788694,87.1292997015407,100,1
20.21839744032572,832.619845547938,100,0
778.1567509498504,870.0121482468192,100,1
799.1585642167236,978.618342232764,100,0
461.4793622529318,780.5291762864555,100,0
118.27442586893322,639.9210213275238,100,0
143.3532874090464,944.6689170495839,100,0
414.6619399905236,521.8483217500717,100,0
264.55561210462696,774.2336894342167,100,0
456.1503322165486,568.4339488686485,100,0
18.789800436355144,617.6354970758771,100,0
612.0957227224214,616.9339968747569,100,1
681.8202991034834,943.7480785146241,100,0
359.507900573786,437.03195379934147,100,1
60.22547162926983,697.6311959272649,100,0
666.7667154456677,670.6378696181594,100,1
128.9262976548533,210.3825610738409,100,1
315.42835092418386,363.7107709426226,100,1
438.6015134623203,570.1967704178796,100,0
102.04481074802807,988.3738380592262,100,0
161.30951788499627,208.8767560948347,100,1
253.2916025397821,653.1083254653985,100,0
244.42559200160275,466.3107728563063,100,0
110.37514116430513,158.96958364551972,100,1
138.1829513486138,656.3295894652734,100,0
196.5823616800535,368.7251706609641,100,0
97.10127579306128,820.9932298479351,100,0
96.09840789396307,837.9449074988039,100,0
468.65120164770155,976.4594650133957,100,0
604.845519745046,976.7610881903371,100,0
39.18779225432068,739.2635793983017,100,0
120.1965612131689,282.8069625764096,100,0
118.72771895424405,296.14019752214494,100,0
317.983179393976,414.26299451466997,100,1
64.14749634878436,692.4721193700199,100,0
265.3894909394454,566.6014542065751,100,0
93.94051075844168,523.2480534666996,100,0
575.9464955561792,929.296197576214,100,0
318.56895245132364,667.4103799636816,100,0
131.79786240439216,716.3272041185655,100,0
183.19136200711682,289.4060929472011,100,0
20.107546187493554,586.5129348100832,100,0
4.695476192547066,828.9400292173631,100,0
270.00797319216485,677.8165367962301,100,0
735.1940221225949,962.1885451174383,100,0
248.75314351995803,576.1573344178369,100,0
572.2519057908734,592.041931271839,100,1
223.08163264061832,952.749011516985,100,0
447.12537861762735,846.4086724711278,100,0
297.43695085513366,699.4792753175043,100,0
396.5057408469846,813.7978197024772,100,0
581.2728726358587,881.1031971111615,100,0
692.5315900777658,881.7353618548528,100,0
501.32438192670224,725.2542798196405,100,0
643.9901992296374,956.0836347232239,100,0
423.8550485581797,606.3932141279244,100,0
19.193198309333525,301.5748166745493,100,0
290.07760721044406,660.173537492685,100,0
428.7687009457661,618.0154289988416,100,0
135.47406422245024,298.2823259560308,100,0
569.9649107012649,590.8727612481732,100,1
574.3252488495788,653.2008198571336,100,1
431.41843543397397,652.1032700016889,100,0
367.56187004789655,896.546595851063,100,0
435.8649252656268,891.9233550156721,100,0
703.8885835403663,806.1939890460858,100,0
100.22688731230112,919.4826137446736,100,0
714.2412995491114,998.8470065678665,100,0
149.44830465799376,868.1260573682142,100,0
162.49293467637483,615.5595642838442,100,0
123.81998284944152,848.0082293222345,100,0
569.1007386145933,807.3189587250107,100,0
69.16699545513805,407.18329722599964,100,0
453.54268267806884,697.4287731445636,100,0
722.0555994703479,866.3823259286291,100,0
855.8033423926111,975.5215050028858,100,0
11.714084185001973,359.9780644783639,100,0
171.62967726144052,729.990562424058,100,0
54.33798833925363,521.0366062041293,100,0
18.52179446061397,199.99652489640008,100,0
223.92468806038013,793.6977033574207,100,0
345.3516806969027,928.0812934655909,100,0
31.838929531307848,704.4144019235328,100,0
164.69415649791276,621.4784014997635,100,0
237.89282137450863,577.2285886041676,100,0
613.965955965896,934.2139979247937,100,0
535.6328030249583,589.909976354571,100,1
311.94499547960186,730.1220295167697,100,0
209.84374897512214,398.22106221609187,100,0
186.19300588033616,944.3723899839335,100,0
