X1,X2,X3,X4,X5,Range,Packets Received,
16.43,100.29,240.83,669.92,929.53,150,0
63.96,281.73,485.63,586.41,785.15,150,0
231.7,338.16,876.51,961.57,977.5,150,0
630.45,799.2,874.29,941.38,949.32,150,0
13.24,293.02,347.23,617.88,848.94,150,0
148.14,478.37,497.39,639.47,981.83,150,0
136.9,189.85,368.58,511.32,822.12,150,0
97.84,224.32,862.19,960.83,972.92,150,0
81.1,333.15,407.24,774.05,906.56,150,0
11.43,53.43,132.49,232.23,725.59,150,0
79.52,89.6,146.95,672.05,770.58,150,0
245.37,420.54,557.37,727.04,860.55,150,0
55.37,131.48,262.12,270.33,301.6,150,1
283.52,379.93,456.14,683.28,695.63,150,0
56.85,181.15,697.0,778.7,788.55,150,0
259.42,272.82,373.81,587.6,777.41,150,0
44.61,197.05,370.85,459.86,799.8,150,0
76.96,306.81,518.84,577.54,959.43,150,0
35.36,430.4,510.02,536.18,645.57,150,0
128.86,277.6,392.68,681.39,956.41,150,0
187.13,456.91,543.81,882.04,903.98,150,0
399.03,458.6,690.03,724.17,904.04,150,0
240.02,327.72,636.06,699.62,756.78,150,0
160.54,458.14,590.98,796.39,959.17,150,0
457.22,575.75,820.77,857.72,951.87,150,0
159.41,398.43,628.9,815.52,908.84,150,0
33.3,62.71,258.68,424.03,849.04,150,0
16.33,185.23,355.37,356.71,958.98,150,0
99.61,401.26,869.49,929.29,945.3,150,0
33.07,232.74,326.7,454.16,614.46,150,0
15.61,68.07,221.16,251.94,428.8,150,0
12.04,115.48,131.06,253.19,618.48,150,0
162.95,409.05,638.76,974.26,990.35,150,0
65.3,288.4,490.31,783.23,989.41,150,0
241.42,246.06,517.31,662.5,665.86,150,0
287.05,414.86,424.09,554.69,706.57,150,0
46.01,232.63,360.55,828.66,924.97,150,0
348.52,814.97,904.95,968.97,985.49,150,0
105.91,249.42,296.56,950.95,992.01,150,0
58.36,233.42,689.77,730.71,881.72,150,0
237.81,272.44,374.3,379.06,748.79,150,0
171.85,237.74,304.47,449.29,839.19,150,0
502.39,634.0,867.29,940.21,942.58,150,0
451.82,699.58,750.76,967.97,994.4,150,0
70.87,131.29,152.35,292.79,417.49,150,1
382.81,546.88,604.12,895.39,967.79,150,0
274.82,406.73,552.08,592.23,896.76,150,0
248.41,271.65,401.71,455.44,505.87,150,1
423.65,544.88,548.81,602.76,715.19,200,1
383.44,437.59,645.89,891.77,963.66,200,0
71.04,528.89,568.04,791.73,925.6,200,0
20.22,87.13,778.16,832.62,870.01,200,0
118.27,461.48,780.53,799.16,978.62,200,0
143.35,414.66,521.85,639.92,944.67,200,0
18.79,264.56,456.15,568.43,774.23,200,0
612.1,616.93,617.64,681.82,943.75,200,0
60.23,359.51,437.03,666.77,697.63,200,0
128.93,210.38,315.43,363.71,670.64,200,0
102.04,208.88,438.6,570.2,988.37,200,0
161.31,244.43,253.29,466.31,653.11,200,0
110.38,138.18,158.97,196.58,656.33,200,0
96.1,97.1,368.73,820.99,837.94,200,0
468.65,604.85,739.26,976.46,976.76,200,0
39.19,118.73,120.2,282.81,296.14,200,1
64.15,317.98,414.26,566.6,692.47,200,0
93.94,265.39,523.25,575.95,929.3,200,0
131.8,289.41,318.57,667.41,716.33,200,0
4.7,20.11,183.19,586.51,828.94,200,0
248.75,270.01,677.82,735.19,962.19,200,0
223.08,572.25,576.16,592.04,952.75,200,0
297.44,447.13,699.48,813.8,846.41,200,0
396.51,581.27,692.53,881.1,881.74,200,1
423.86,501.32,643.99,725.25,956.08,200,0
19.19,290.08,301.57,606.39,660.17,200,0
135.47,298.28,428.77,569.96,618.02,200,1
431.42,574.33,590.87,652.1,653.2,200,1
367.56,435.86,806.19,891.92,896.55,200,0
100.23,703.89,714.24,919.48,998.85,200,0
123.82,149.45,162.49,615.56,868.13,200,0
69.17,407.18,569.1,807.32,848.01,200,0
453.54,697.43,722.06,866.38,975.52,200,0
11.71,171.63,359.98,729.99,855.8,200,0
18.52,54.34,200.0,521.04,793.7,200,0
31.84,223.92,345.35,704.41,928.08,200,0
164.69,237.89,577.23,621.48,934.21,200,0
311.94,535.63,589.91,613.97,730.12,200,0
186.19,209.84,398.22,739.55,944.37,200,0
58.03,227.41,254.36,434.42,490.46,200,1
24.68,179.6,311.8,377.75,696.34,200,0
67.25,453.7,536.58,679.39,896.67,200,0
20.65,216.9,263.32,663.08,990.34,200,0
320.02,383.46,588.32,758.38,831.05,200,0
185.64,273.54,628.98,798.05,872.65,200,0
215.51,687.49,730.86,947.37,952.79,200,0
25.66,207.47,213.31,253.94,518.2,200,0
277.63,374.17,424.69,463.58,586.78,200,1
117.53,132.07,517.38,716.86,863.86,200,0
144.85,183.28,396.06,488.06,565.42,200,0
355.61,748.66,765.33,903.72,940.43,200,0
83.42,292.15,552.19,584.48,961.94,200,0
16.43,100.29,240.83,669.92,929.53,200,0
63.96,281.73,485.63,586.41,785.15,200,0
231.7,338.16,876.51,961.57,977.5,200,0
630.45,799.2,874.29,941.38,949.32,200,1
13.24,293.02,347.23,617.88,848.94,200,0
148.14,478.37,497.39,639.47,981.83,200,0
136.9,189.85,368.58,511.32,822.12,200,0
97.84,224.32,862.19,960.83,972.92,200,0
81.1,333.15,407.24,774.05,906.56,200,0
11.43,53.43,132.49,232.23,725.59,200,0
79.52,89.6,146.95,672.05,770.58,200,0
245.37,420.54,557.37,727.04,860.55,200,1
55.37,131.48,262.12,270.33,301.6,200,1
283.52,379.93,456.14,683.28,695.63,200,0
56.85,181.15,697.0,778.7,788.55,200,0
259.42,272.82,373.81,587.6,777.41,200,0
44.61,197.05,370.85,459.86,799.8,200,0
76.96,306.81,518.84,577.54,959.43,200,0
35.36,430.4,510.02,536.18,645.57,200,0
128.86,277.6,392.68,681.39,956.41,200,0
187.13,456.91,543.81,882.04,903.98,200,0
399.03,458.6,690.03,724.17,904.04,200,0
240.02,327.72,636.06,699.62,756.78,200,0
160.54,458.14,590.98,796.39,959.17,200,0
457.22,575.75,820.77,857.72,951.87,200,0
159.41,398.43,628.9,815.52,908.84,200,0
33.3,62.71,258.68,424.03,849.04,200,0
16.33,185.23,355.37,356.71,958.98,200,0
99.61,401.26,869.49,929.29,945.3,200,0
33.07,232.74,326.7,454.16,614.46,200,1
15.61,68.07,221.16,251.94,428.8,200,1
12.04,115.48,131.06,253.19,618.48,200,0
162.95,409.05,638.76,974.26,990.35,200,0
65.3,288.4,490.31,783.23,989.41,200,0
241.42,246.06,517.31,662.5,665.86,200,0
287.05,414.86,424.09,554.69,706.57,200,1
46.01,232.63,360.55,828.66,924.97,200,0
348.52,814.97,904.95,968.97,985.49,200,0
105.91,249.42,296.56,950.95,992.01,200,0
58.36,233.42,689.77,730.71,881.72,200,0
237.81,272.44,374.3,379.06,748.79,200,0
171.85,237.74,304.47,449.29,839.19,200,0
502.39,634.0,867.29,940.21,942.58,200,0
451.82,699.58,750.76,967.97,994.4,200,0
70.87,131.29,152.35,292.79,417.49,200,1
382.81,546.88,604.12,895.39,967.79,200,0
274.82,406.73,552.08,592.23,896.76,200,0
248.41,271.65,401.71,455.44,505.87,200,1
423.65,544.88,548.81,602.76,715.19,250,1
383.44,437.59,645.89,891.77,963.66,250,1
71.04,528.89,568.04,791.73,925.6,250,0
20.22,87.13,778.16,832.62,870.01,250,0
118.27,461.48,780.53,799.16,978.62,250,0
143.35,414.66,521.85,639.92,944.67,250,0
18.79,264.56,456.15,568.43,774.23,250,1
612.1,616.93,617.64,681.82,943.75,250,0
60.23,359.51,437.03,666.77,697.63,250,0
128.93,210.38,315.43,363.71,670.64,250,0
102.04,208.88,438.6,570.2,988.37,250,0
161.31,244.43,253.29,466.31,653.11,250,1
110.38,138.18,158.97,196.58,656.33,250,0
96.1,97.1,368.73,820.99,837.94,250,0
468.65,604.85,739.26,976.46,976.76,250,1
39.19,118.73,120.2,282.81,296.14,250,1
64.15,317.98,414.26,566.6,692.47,250,0
93.94,265.39,523.25,575.95,929.3,250,0
131.8,289.41,318.57,667.41,716.33,250,0
4.7,20.11,183.19,586.51,828.94,250,0
248.75,270.01,677.82,735.19,962.19,250,0
223.08,572.25,576.16,592.04,952.75,250,0
297.44,447.13,699.48,813.8,846.41,250,0
396.51,581.27,692.53,881.1,881.74,250,1
423.86,501.32,643.99,725.25,956.08,250,1
19.19,290.08,301.57,606.39,660.17,250,0
135.47,298.28,428.77,569.96,618.02,250,1
431.42,574.33,590.87,652.1,653.2,250,1
367.56,435.86,806.19,891.92,896.55,250,0
100.23,703.89,714.24,919.48,998.85,250,0
123.82,149.45,162.49,615.56,868.13,250,0
69.17,407.18,569.1,807.32,848.01,250,0
453.54,697.43,722.06,866.38,975.52,250,1
11.71,171.63,359.98,729.99,855.8,250,0
18.52,54.34,200.0,521.04,793.7,250,0
31.84,223.92,345.35,704.41,928.08,250,0
164.69,237.89,577.23,621.48,934.21,250,0
311.94,535.63,589.91,613.97,730.12,250,1
186.19,209.84,398.22,739.55,944.37,250,0
58.03,227.41,254.36,434.42,490.46,250,1
24.68,179.6,311.8,377.75,696.34,250,0
67.25,453.7,536.58,679.39,896.67,250,0
20.65,216.9,263.32,663.08,990.34,250,0
320.02,383.46,588.32,758.38,831.05,250,1
185.64,273.54,628.98,798.05,872.65,250,0
215.51,687.49,730.86,947.37,952.79,250,0
25.66,207.47,213.31,253.94,518.2,250,0
277.63,374.17,424.69,463.58,586.78,250,1
117.53,132.07,517.38,716.86,863.86,250,0
144.85,183.28,396.06,488.06,565.42,250,1
355.61,748.66,765.33,903.72,940.43,250,0
83.42,292.15,552.19,584.48,961.94,250,0
16.43,100.29,240.83,669.92,929.53,250,0
63.96,281.73,485.63,586.41,785.15,250,1
231.7,338.16,876.51,961.57,977.5,250,0
630.45,799.2,874.29,941.38,949.32,250,1
13.24,293.02,347.23,617.88,848.94,250,0
148.14,478.37,497.39,639.47,981.83,250,0
136.9,189.85,368.58,511.32,822.12,250,0
97.84,224.32,862.19,960.83,972.92,250,0
81.1,333.15,407.24,774.05,906.56,250,0
11.43,53.43,132.49,232.23,725.59,250,0
79.52,89.6,146.95,672.05,770.58,250,0
245.37,420.54,557.37,727.04,860.55,250,1
55.37,131.48,262.12,270.33,301.6,250,1
283.52,379.93,456.14,683.28,695.63,250,1
56.85,181.15,697.0,778.7,788.55,250,0
259.42,272.82,373.81,587.6,777.41,250,1
44.61,197.05,370.85,459.86,799.8,250,0
76.96,306.81,518.84,577.54,959.43,250,0
35.36,430.4,510.02,536.18,645.57,250,0
128.86,277.6,392.68,681.39,956.41,250,0
187.13,456.91,543.81,882.04,903.98,250,0
399.03,458.6,690.03,724.17,904.04,250,1
240.02,327.72,636.06,699.62,756.78,250,0
160.54,458.14,590.98,796.39,959.17,250,0
457.22,575.75,820.77,857.72,951.87,250,1
159.41,398.43,628.9,815.52,908.84,250,1
33.3,62.71,258.68,424.03,849.04,250,0
16.33,185.23,355.37,356.71,958.98,250,0
99.61,401.26,869.49,929.29,945.3,250,0
33.07,232.74,326.7,454.16,614.46,250,1
15.61,68.07,221.16,251.94,428.8,250,1
12.04,115.48,131.06,253.19,618.48,250,0
162.95,409.05,638.76,974.26,990.35,250,0
65.3,288.4,490.31,783.23,989.41,250,0
241.42,246.06,517.31,662.5,665.86,250,0
287.05,414.86,424.09,554.69,706.57,250,1
46.01,232.63,360.55,828.66,924.97,250,0
348.52,814.97,904.95,968.97,985.49,250,0
105.91,249.42,296.56,950.95,992.01,250,0
58.36,233.42,689.77,730.71,881.72,250,0
237.81,272.44,374.3,379.06,748.79,250,0
171.85,237.74,304.47,449.29,839.19,250,0
502.39,634.0,867.29,940.21,942.58,250,1
451.82,699.58,750.76,967.97,994.4,250,1
70.87,131.29,152.35,292.79,417.49,250,1
382.81,546.88,604.12,895.39,967.79,250,0
274.82,406.73,552.08,592.23,896.76,250,0
248.41,271.65,401.71,455.44,505.87,250,1
423.65,544.88,548.81,602.76,715.19,300,1
383.44,437.59,645.89,891.77,963.66,300,1
71.04,528.89,568.04,791.73,925.6,300,0
20.22,87.13,778.16,832.62,870.01,300,0
118.27,461.48,780.53,799.16,978.62,300,0
143.35,414.66,521.85,639.92,944.67,300,0
18.79,264.56,456.15,568.43,774.23,300,1
612.1,616.93,617.64,681.82,943.75,300,1
60.23,359.51,437.03,666.77,697.63,300,1
128.93,210.38,315.43,363.71,670.64,300,0
102.04,208.88,438.6,570.2,988.37,300,0
161.31,244.43,253.29,466.31,653.11,300,1
110.38,138.18,158.97,196.58,656.33,300,0
96.1,97.1,368.73,820.99,837.94,300,0
468.65,604.85,739.26,976.46,976.76,300,1
39.19,118.73,120.2,282.81,296.14,300,1
64.15,317.98,414.26,566.6,692.47,300,1
93.94,265.39,523.25,575.95,929.3,300,0
131.8,289.41,318.57,667.41,716.33,300,0
4.7,20.11,183.19,586.51,828.94,300,0
248.75,270.01,677.82,735.19,962.19,300,0
223.08,572.25,576.16,592.04,952.75,300,0
297.44,447.13,699.48,813.8,846.41,300,1
396.51,581.27,692.53,881.1,881.74,300,1
423.86,501.32,643.99,725.25,956.08,300,1
19.19,290.08,301.57,606.39,660.17,300,0
135.47,298.28,428.77,569.96,618.02,300,1
431.42,574.33,590.87,652.1,653.2,300,1
367.56,435.86,806.19,891.92,896.55,300,0
100.23,703.89,714.24,919.48,998.85,300,0
123.82,149.45,162.49,615.56,868.13,300,0
69.17,407.18,569.1,807.32,848.01,300,0
453.54,697.43,722.06,866.38,975.52,300,1
11.71,171.63,359.98,729.99,855.8,300,0
18.52,54.34,200.0,521.04,793.7,300,0
31.84,223.92,345.35,704.41,928.08,300,0
164.69,237.89,577.23,621.48,934.21,300,0
311.94,535.63,589.91,613.97,730.12,300,1
186.19,209.84,398.22,739.55,944.37,300,0
58.03,227.41,254.36,434.42,490.46,300,1
24.68,179.6,311.8,377.75,696.34,300,0
67.25,453.7,536.58,679.39,896.67,300,0
20.65,216.9,263.32,663.08,990.34,300,0
320.02,383.46,588.32,758.38,831.05,300,1
185.64,273.54,628.98,798.05,872.65,300,0
215.51,687.49,730.86,947.37,952.79,300,0
25.66,207.47,213.31,253.94,518.2,300,1
277.63,374.17,424.69,463.58,586.78,300,1
117.53,132.07,517.38,716.86,863.86,300,0
144.85,183.28,396.06,488.06,565.42,300,1
355.61,748.66,765.33,903.72,940.43,300,0
83.42,292.15,552.19,584.48,961.94,300,0
16.43,100.29,240.83,669.92,929.53,300,0
63.96,281.73,485.63,586.41,785.15,300,1
231.7,338.16,876.51,961.57,977.5,300,0
630.45,799.2,874.29,941.38,949.32,300,1
13.24,293.02,347.23,617.88,848.94,300,1
148.14,478.37,497.39,639.47,981.83,300,0
136.9,189.85,368.58,511.32,822.12,300,0
97.84,224.32,862.19,960.83,972.92,300,0
81.1,333.15,407.24,774.05,906.56,300,0
11.43,53.43,132.49,232.23,725.59,300,0
79.52,89.6,146.95,672.05,770.58,300,0
245.37,420.54,557.37,727.04,860.55,300,1
55.37,131.48,262.12,270.33,301.6,300,1
283.52,379.93,456.14,683.28,695.63,300,1
56.85,181.15,697.0,778.7,788.55,300,0
259.42,272.82,373.81,587.6,777.41,300,1
44.61,197.05,370.85,459.86,799.8,300,0
76.96,306.81,518.84,577.54,959.43,300,0
35.36,430.4,510.02,536.18,645.57,300,0
128.86,277.6,392.68,681.39,956.41,300,1
187.13,456.91,543.81,882.04,903.98,300,0
399.03,458.6,690.03,724.17,904.04,300,1
240.02,327.72,636.06,699.62,756.78,300,0
160.54,458.14,590.98,796.39,959.17,300,1
457.22,575.75,820.77,857.72,951.87,300,1
159.41,398.43,628.9,815.52,908.84,300,1
33.3,62.71,258.68,424.03,849.04,300,0
16.33,185.23,355.37,356.71,958.98,300,0
99.61,401.26,869.49,929.29,945.3,300,0
